,node,time,storage,prop,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
11056,my_sewer,2012-12-14,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1625,0.0,0.0,0.0
11057,my_land,2012-12-14,7.725434362975496,percolation,0.0,0.0,0.00047426039313792413,0.0,0.0,0.0,0.0,0.0,9.256532837769155,0.0,0.0,0.0
11058,my_land,2012-12-14,0.05100682355509004,subsurface_runoff,0.0,0.0,2.6643699190622583e-06,0.0,0.0,0.0,0.0,0.0,6.40861207151349,0.0,0.0,0.0
11059,my_land,2012-12-14,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1625,0.0,0.0,0.0
11060,my_groundwater,2012-12-14,33.41946272651373,tank,0.0,0.0,0.003762542892226725,0.0,0.0,0.0,0.0,0.0,11.559196095984396,0.0,0.0,0.0
11061,my_reservoir,2012-12-14,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11062,gw1,2012-12-14,262.4963989495327,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11063,gw2,2012-12-14,262.5036010504673,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11064,my_sewer,2012-12-15,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1625,0.0,0.0,0.0
11065,my_land,2012-12-15,7.699121314453923,percolation,0.0,0.0,0.0004717420728969624,0.0,0.0,0.0,0.0,0.0,9.199253044001107,0.0,0.0,0.0
11066,my_land,2012-12-15,0.07568862584759242,subsurface_runoff,0.0,0.0,4.027247669072046e-06,0.0,0.0,0.0,0.0,0.0,6.135696365005686,0.0,0.0,0.0
11067,my_land,2012-12-15,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408333333,0.0,0.0,0.0
11068,my_groundwater,2012-12-15,33.492646182170255,tank,0.0,0.0,0.0037627398557658464,0.0,0.0,0.0,0.0,0.0,11.548152511734855,0.0,0.0,0.0
11069,my_reservoir,2012-12-15,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11070,gw1,2012-12-15,262.4964229565358,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11071,gw2,2012-12-15,262.5035770434642,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11072,my_sewer,2012-12-16,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345567376010639,0.0,0.0,0.0
11073,my_land,2012-12-16,7.912398885051923,percolation,0.0,0.0,0.00048198093582014383,0.0,0.0,0.0,0.0,0.0,9.051858518008945,0.0,0.0,0.0
11074,my_land,2012-12-16,0.1604855937085715,subsurface_runoff,0.0,0.0,8.575187082501366e-06,0.0,0.0,0.0,0.0,0.0,6.065971808381955,0.0,0.0,0.0
11075,my_land,2012-12-16,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.654166667,0.0,0.0,0.0
11076,my_groundwater,2012-12-16,33.56998840116053,tank,0.0,0.0,0.0037631447608913416,0.0,0.0,0.0,0.0,0.0,11.536174919110506,0.0,0.0,0.0
11077,my_reservoir,2012-12-16,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11078,gw1,2012-12-16,262.49644680349223,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11079,gw2,2012-12-16,262.50355319650777,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11080,my_sewer,2012-12-17,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345567376010639,0.0,0.0,0.0
11081,my_land,2012-12-17,7.754150907350884,percolation,0.0,0.0,0.000472341317103741,0.0,0.0,0.0,0.0,0.0,9.051858518008945,0.0,0.0,0.0
11082,my_land,2012-12-17,0.12838847496685718,subsurface_runoff,0.0,0.0,6.860149666001093e-06,0.0,0.0,0.0,0.0,0.0,6.065971808381955,0.0,0.0,0.0
11083,my_land,2012-12-17,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0
11084,my_groundwater,2012-12-17,33.643915787914416,tank,0.0,0.0,0.003763352418658725,0.0,0.0,0.0,0.0,0.0,11.524518868019431,0.0,0.0,0.0
11085,my_reservoir,2012-12-17,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11086,gw1,2012-12-17,262.4964704914689,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11087,gw2,2012-12-17,262.5035295085311,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11088,my_sewer,2012-12-18,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345567376010639,0.0,0.0,0.0
11089,my_land,2012-12-18,7.599067889203867,percolation,0.0,0.0,0.00046289449076166616,0.0,0.0,0.0,0.0,0.0,9.051858518008945,0.0,0.0,0.0
11090,my_land,2012-12-18,0.10271077997348574,subsurface_runoff,0.0,0.0,5.488119732800874e-06,0.0,0.0,0.0,0.0,0.0,6.065971808381955,0.0,0.0,0.0
11091,my_land,2012-12-18,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029761904999999,0.0,0.0,0.0
11092,my_groundwater,2012-12-18,33.71450130904628,tank,0.0,0.0,0.003763367246888298,0.0,0.0,0.0,0.0,0.0,11.513173335800197,0.0,0.0,0.0
11093,my_reservoir,2012-12-18,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11094,gw1,2012-12-18,262.4964940215258,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11095,gw2,2012-12-18,262.5035059784742,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11096,my_sewer,2012-12-19,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15952381,0.0,0.0,0.0
11097,my_land,2012-12-19,8.793095103184276,percolation,0.0,0.0,0.0005210096847848379,0.0,0.0,0.0,0.0,0.0,8.666571607648867,0.0,0.0,0.0
11098,my_land,2012-12-19,0.44842945983307114,subsurface_runoff,0.0,0.0,2.2723307715058423e-05,0.0,0.0,0.0,0.0,0.0,6.448965124565558,0.0,0.0,0.0
11099,my_land,2012-12-19,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15952381,0.0,0.0,0.0
11100,my_groundwater,2012-12-19,33.80921734894563,tank,0.0,0.0,0.0037645650973541973,0.0,0.0,0.0,0.0,0.0,11.498102054148587,0.0,0.0,0.0
11101,my_reservoir,2012-12-19,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11102,gw1,2012-12-19,262.4965173947156,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11103,gw2,2012-12-19,262.5034826052844,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104,my_sewer,2012-12-20,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.175459482421052,0.0,0.0,0.0
11105,my_land,2012-12-20,8.884040592733776,percolation,0.0,0.0,0.0005238703824384695,0.0,0.0,0.0,0.0,0.0,8.60689508614274,0.0,0.0,0.0
11106,my_land,2012-12-20,0.43134421864555506,subsurface_runoff,0.0,0.0,2.1792494158258537e-05,0.0,0.0,0.0,0.0,0.0,6.487764991928905,0.0,0.0,0.0
11107,my_land,2012-12-20,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289285714,0.0,0.0,0.0
11108,my_groundwater,2012-12-20,33.905547989068204,tank,0.0,0.0,0.003765818188824738,0.0,0.0,0.0,0.0,0.0,11.48268022908094,0.0,0.0,0.0
11109,my_reservoir,2012-12-20,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11110,gw1,2012-12-20,262.4965406120842,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11111,gw2,2012-12-20,262.5034593879158,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11112,my_sewer,2012-12-21,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.274658271073112,0.0,0.0,0.0
11113,my_land,2012-12-21,9.41144468998567,percolation,0.0,0.0,0.0005469495603637041,0.0,0.0,0.0,0.0,0.0,8.470072038829677,0.0,0.0,0.0
11114,my_land,2012-12-21,0.5369352141291163,subsurface_runoff,0.0,0.0,2.6565039020213354e-05,0.0,0.0,0.0,0.0,0.0,6.592397186124073,0.0,0.0,0.0
11115,my_land,2012-12-21,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.419047619,0.0,0.0,0.0
11116,my_groundwater,2012-12-21,34.01237424314167,tank,0.0,0.0,0.003767537973688652,0.0,0.0,0.0,0.0,0.0,11.465710347097795,0.0,0.0,0.0
11117,my_reservoir,2012-12-21,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11118,gw1,2012-12-21,262.49656367467026,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11119,gw2,2012-12-21,262.50343632532974,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11120,my_sewer,2012-12-22,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.374699430035906,0.0,0.0,0.0
11121,my_land,2012-12-22,10.016233338783367,percolation,0.0,0.0,0.0005718340017822268,0.0,0.0,0.0,0.0,0.0,8.344890937886982,0.0,0.0,0.0
11122,my_land,2012-12-22,0.645335257724357,subsurface_runoff,0.0,0.0,3.0999904039516756e-05,0.0,0.0,0.0,0.0,0.0,6.691564532859045,0.0,0.0,0.0
11123,my_land,2012-12-22,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.548809524,0.0,0.0,0.0
11124,my_groundwater,2012-12-22,34.13124520050191,tank,0.0,0.0,0.003769760035219283,0.0,0.0,0.0,0.0,0.0,11.447066404240994,0.0,0.0,0.0
11125,my_reservoir,2012-12-22,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,gw1,2012-12-22,262.4965865835058,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,gw2,2012-12-22,262.5034134164942,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,my_sewer,2012-12-23,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448791676696904,0.0,0.0,0.0
11129,my_land,2012-12-23,10.44967769266447,percolation,0.0,0.0,0.0005879739417140083,0.0,0.0,0.0,0.0,0.0,8.263661885199351,0.0,0.0,0.0
11130,my_land,2012-12-23,0.6887223614602394,subsurface_runoff,0.0,0.0,3.230376539962048e-05,0.0,0.0,0.0,0.0,0.0,6.770191691084949,0.0,0.0,0.0
11131,my_land,2012-12-23,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.678571429,0.0,0.0,0.0
11132,my_groundwater,2012-12-23,34.25864266910132,tank,0.0,0.0,0.003772305104658984,0.0,0.0,0.0,0.0,0.0,11.427299375397377,0.0,0.0,0.0
11133,my_reservoir,2012-12-23,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11134,gw1,2012-12-23,262.49660933961576,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11135,gw2,2012-12-23,262.50339066038424,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,my_sewer,2012-12-24,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493179535499756,0.0,0.0,0.0
11137,my_land,2012-12-24,10.623176316530415,percolation,0.0,0.0,0.0005926134312576949,0.0,0.0,0.0,0.0,0.0,8.222675050897998,0.0,0.0,0.0
11138,my_land,2012-12-24,0.6550573933094803,subsurface_runoff,0.0,0.0,3.030531664023154e-05,0.0,0.0,0.0,0.0,0.0,6.826615183259081,0.0,0.0,0.0
11139,my_land,2012-12-24,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808333333,0.0,0.0,0.0
11140,my_groundwater,2012-12-24,34.38925358030079,tank,0.0,0.0,0.003774938258176511,0.0,0.0,0.0,0.0,0.0,11.407147030406493,0.0,0.0,0.0
11141,my_reservoir,2012-12-24,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11142,gw1,2012-12-24,262.4966319440183,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11143,gw2,2012-12-24,262.5033680559817,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11144,my_sewer,2012-12-25,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493179535499755,0.0,0.0,0.0
11145,my_land,2012-12-25,10.410712790199806,percolation,0.0,0.0,0.000580761162632541,0.0,0.0,0.0,0.0,0.0,8.222675050897998,0.0,0.0,0.0
11146,my_land,2012-12-25,0.5240459146475842,subsurface_runoff,0.0,0.0,2.4244253312185234e-05,0.0,0.0,0.0,0.0,0.0,6.826615183259081,0.0,0.0,0.0
11147,my_land,2012-12-25,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938095238,0.0,0.0,0.0
11148,my_groundwater,2012-12-25,34.51521281386482,tank,0.0,0.0,0.0037773235504846604,0.0,0.0,0.0,0.0,0.0,11.38759354569987,0.0,0.0,0.0
11149,my_reservoir,2012-12-25,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,gw1,2012-12-25,262.49665439772485,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11151,gw2,2012-12-25,262.50334560227515,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11152,my_sewer,2012-12-26,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579486428933858,0.0,0.0,0.0
11153,my_land,2012-12-26,10.584027480252168,percolation,0.0,0.0,0.0005855109593183399,0.0,0.0,0.0,0.0,0.0,8.191249753745728,0.0,0.0,0.0
11154,my_land,2012-12-26,0.5230541319510899,subsurface_runoff,0.0,0.0,2.384846929966647e-05,0.0,0.0,0.0,0.0,0.0,6.930677481820681,0.0,0.0,0.0
11155,my_land,2012-12-26,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067857143,0.0,0.0,0.0
11156,my_groundwater,2012-12-26,34.644385341249574,tank,0.0,0.0,0.0037797995718517148,0.0,0.0,0.0,0.0,0.0,11.367714826111468,0.0,0.0,0.0
11157,my_reservoir,2012-12-26,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11158,gw1,2012-12-26,262.49667670174,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11159,gw2,2012-12-26,262.50332329826,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,my_sewer,2012-12-27,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679543867271902,0.0,0.0,0.0
11161,my_land,2012-12-27,10.77439304995856,percolation,0.0,0.0,0.0005907446646483832,0.0,0.0,0.0,0.0,0.0,8.164006388702758,0.0,0.0,0.0
11162,my_land,2012-12-27,0.527843610135412,subsurface_runoff,0.0,0.0,2.3689367144878792e-05,0.0,0.0,0.0,0.0,0.0,7.040624223243023,0.0,0.0,0.0
11163,my_land,2012-12-27,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.197619048,0.0,0.0,0.0
11164,my_groundwater,2012-12-27,34.77711023641346,tank,0.0,0.0,0.003782375946452428,0.0,0.0,0.0,0.0,0.0,11.347509347974256,0.0,0.0,0.0
11165,my_reservoir,2012-12-27,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11166,gw1,2012-12-27,262.49669885706174,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11167,gw2,2012-12-27,262.50330114293826,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11168,my_sewer,2012-12-28,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679543867271902,0.0,0.0,0.0
11169,my_land,2012-12-28,10.663161779530801,percolation,0.0,0.0,0.0005833715364167759,0.0,0.0,0.0,0.0,0.0,8.15829512129369,0.0,0.0,0.0
11170,my_land,2012-12-28,0.45064402839987067,subsurface_runoff,0.0,0.0,2.0160137270014695e-05,0.0,0.0,0.0,0.0,0.0,7.074570999208448,0.0,0.0,0.0
11171,my_land,2012-12-28,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.327380952,0.0,0.0,0.0
11172,my_groundwater,2012-12-28,34.90723896847717,tank,0.0,0.0,0.003784795784291924,0.0,0.0,0.0,0.0,0.0,11.327677142366568,0.0,0.0,0.0
11173,my_reservoir,2012-12-28,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,gw1,2012-12-28,262.4967208646813,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11175,gw2,2012-12-28,262.5032791353187,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11176,my_sewer,2012-12-29,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.975772053834987,0.0,0.0,0.0
11177,my_land,2012-12-29,11.283023792845789,percolation,0.0,0.0,0.0006051126282168338,0.0,0.0,0.0,0.0,0.0,8.122677163850419,0.0,0.0,0.0
11178,my_land,2012-12-29,0.5872159707214213,subsurface_runoff,0.0,0.0,2.5218864245506586e-05,0.0,0.0,0.0,0.0,0.0,7.306728241143554,0.0,0.0,0.0
11179,my_land,2012-12-29,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.457142857,0.0,0.0,0.0
11180,my_groundwater,2012-12-29,35.04966099826748,tank,0.0,0.0,0.0037876521590484652,0.0,0.0,0.0,0.0,0.0,11.30667389064283,0.0,0.0,0.0
11181,my_reservoir,2012-12-29,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11182,gw1,2012-12-29,262.49674272558343,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11183,gw2,2012-12-29,262.50325727441657,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11184,my_sewer,2012-12-30,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.975772053834987,0.0,0.0,0.0
11185,my_land,2012-12-30,11.131628394803554,percolation,0.0,0.0,0.0005960321284270194,0.0,0.0,0.0,0.0,0.0,8.12053875107678,0.0,0.0,0.0
11186,my_land,2012-12-30,0.48998096101650584,subsurface_runoff,0.0,0.0,2.0997337049336485e-05,0.0,0.0,0.0,0.0,0.0,7.327160796199608,0.0,0.0,0.0
11187,my_land,2012-12-30,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.586904762,0.0,0.0,0.0
11188,my_groundwater,2012-12-30,35.18864499523745,tank,0.0,0.0,0.00379031653983668,0.0,0.0,0.0,0.0,0.0,11.286155789192144,0.0,0.0,0.0
11189,my_reservoir,2012-12-30,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,gw1,2012-12-30,262.49676444074623,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11191,gw2,2012-12-30,262.50323555925377,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,my_sewer,2012-12-31,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072287060913953,0.0,0.0,0.0
11193,my_land,2012-12-31,11.233045798494327,percolation,0.0,0.0,0.0005971583912225381,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
11194,my_land,2012-12-31,0.4801616318300328,subsurface_runoff,0.0,0.0,2.0348047969825397e-05,0.0,0.0,0.0,0.0,0.0,7.434260711124378,0.0,0.0,0.0
11195,my_land,2012-12-31,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.716666667000001,0.0,0.0,0.0
11196,my_groundwater,2012-12-31,35.32934610079014,tank,0.0,0.0,0.003792997187165547,0.0,0.0,0.0,0.0,0.0,11.26562677349215,0.0,0.0,0.0
11197,my_reservoir,2012-12-31,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,gw1,2012-12-31,262.49678601114124,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11199,gw2,2012-12-31,262.50321398885876,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11200,my_sewer,2013-01-01,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072287060913953,0.0,0.0,0.0
11201,my_land,2013-01-01,11.00838488252444,percolation,0.0,0.0,0.0005852152233980873,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
11202,my_land,2013-01-01,0.38412930546402624,subsurface_runoff,0.0,0.0,1.6278438375860317e-05,0.0,0.0,0.0,0.0,0.0,7.434260711124378,0.0,0.0,0.0
11203,my_land,2013-01-01,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.846428571,0.0,0.0,0.0
11204,my_groundwater,2013-01-01,35.46512199921813,tank,0.0,0.0,0.003795428004102523,0.0,0.0,0.0,0.0,0.0,11.245715080266583,0.0,0.0,0.0
11205,my_reservoir,2013-01-01,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,gw1,2013-01-01,262.49680743773365,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11207,gw2,2013-01-01,262.50319256226635,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11208,my_sewer,2013-01-02,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072287060913953,0.0,0.0,0.0
11209,my_land,2013-01-02,10.788217184873952,percolation,0.0,0.0,0.0005735109189301255,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
11210,my_land,2013-01-02,0.307303444371221,subsurface_runoff,0.0,0.0,1.3022750700688253e-05,0.0,0.0,0.0,0.0,0.0,7.434260711124378,0.0,0.0,0.0
11211,my_land,2013-01-02,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976190476,0.0,0.0,0.0
11212,my_groundwater,2013-01-02,35.59607647262644,tank,0.0,0.0,0.0037976144777990585,0.0,0.0,0.0,0.0,0.0,11.226396258274479,0.0,0.0,0.0
11213,my_reservoir,2013-01-02,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,gw1,2013-01-02,262.4968287214821,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11215,gw2,2013-01-02,262.5031712785179,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11216,my_sewer,2013-01-03,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072287060913953,0.0,0.0,0.0
11217,my_land,2013-01-03,10.572452841176473,percolation,0.0,0.0,0.000562040700551523,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
11218,my_land,2013-01-03,0.2458427554969768,subsurface_runoff,0.0,0.0,1.0418200560550602e-05,0.0,0.0,0.0,0.0,0.0,7.434260711124378,0.0,0.0,0.0
11219,my_land,2013-01-03,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976190476,0.0,0.0,0.0
11220,my_groundwater,2013-01-03,35.72231121428311,tank,0.0,0.0,0.003799561984437217,0.0,0.0,0.0,0.0,0.0,11.207647110619703,0.0,0.0,0.0
11221,my_reservoir,2013-01-03,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11222,gw1,2013-01-03,262.49684986333887,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11223,gw2,2013-01-03,262.50315013666113,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11224,my_sewer,2013-01-04,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072287060913953,0.0,0.0,0.0
11225,my_land,2013-01-04,10.361003784352944,percolation,0.0,0.0,0.0005507998865404925,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
11226,my_land,2013-01-04,0.19667420439758143,subsurface_runoff,0.0,0.0,8.334560448440481e-06,0.0,0.0,0.0,0.0,0.0,7.434260711124378,0.0,0.0,0.0
11227,my_land,2013-01-04,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976190476,0.0,0.0,0.0
11228,my_groundwater,2013-01-04,35.843925870428876,tank,0.0,0.0,0.0038012757914521267,0.0,0.0,0.0,0.0,0.0,11.189445615231882,0.0,0.0,0.0
11229,my_reservoir,2013-01-04,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11230,gw1,2013-01-04,262.49687086424996,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11231,gw2,2013-01-04,262.50312913575004,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
