site,time,variable,value
oxford_land,2012-06-21,et0,0.002
oxford_land,2012-06-22,et0,0.002
oxford_land,2012-06-23,et0,0.002
oxford_land,2012-06-24,et0,0.002
oxford_land,2012-06-25,et0,0.002
oxford_land,2012-06-26,et0,0.002
oxford_land,2012-06-27,et0,0.002
oxford_land,2012-06-28,et0,0.002
oxford_land,2012-06-29,et0,0.002
oxford_land,2012-06-30,et0,0.002
oxford_land,2012-07-01,et0,0.002
oxford_land,2012-07-02,et0,0.002
oxford_land,2012-07-03,et0,0.002
oxford_land,2012-07-04,et0,0.002
oxford_land,2012-07-05,et0,0.002
oxford_land,2012-07-06,et0,0.002
oxford_land,2012-07-07,et0,0.002
oxford_land,2012-07-08,et0,0.002
oxford_land,2012-07-09,et0,0.002
oxford_land,2012-07-10,et0,0.002
oxford_land,2012-07-11,et0,0.002
oxford_land,2012-07-12,et0,0.002
oxford_land,2012-07-13,et0,0.002
oxford_land,2012-07-14,et0,0.002
oxford_land,2012-07-15,et0,0.002
oxford_land,2012-07-16,et0,0.002
oxford_land,2012-07-17,et0,0.002
oxford_land,2012-07-18,et0,0.002
oxford_land,2012-07-19,et0,0.002
oxford_land,2012-07-20,et0,0.002
oxford_land,2012-07-21,et0,0.002
oxford_land,2012-07-22,et0,0.002
oxford_land,2012-07-23,et0,0.002
oxford_land,2012-07-24,et0,0.002
oxford_land,2012-07-25,et0,0.002
oxford_land,2012-07-26,et0,0.002
oxford_land,2012-07-27,et0,0.002
oxford_land,2012-07-28,et0,0.002
oxford_land,2012-07-29,et0,0.002
oxford_land,2012-07-30,et0,0.002
oxford_land,2012-07-31,et0,0.002
oxford_land,2012-08-01,et0,0.002
oxford_land,2012-08-02,et0,0.002
oxford_land,2012-08-03,et0,0.002
oxford_land,2012-08-04,et0,0.002
oxford_land,2012-08-05,et0,0.002
oxford_land,2012-08-06,et0,0.002
oxford_land,2012-08-07,et0,0.002
oxford_land,2012-08-08,et0,0.002
oxford_land,2012-08-09,et0,0.002
oxford_land,2012-08-10,et0,0.002
oxford_land,2012-08-11,et0,0.002
oxford_land,2012-08-12,et0,0.002
oxford_land,2012-08-13,et0,0.002
oxford_land,2012-08-14,et0,0.002
oxford_land,2012-08-15,et0,0.002
oxford_land,2012-08-16,et0,0.002
oxford_land,2012-08-17,et0,0.002
oxford_land,2012-08-18,et0,0.002
oxford_land,2012-08-19,et0,0.002
oxford_land,2012-08-20,et0,0.002
oxford_land,2012-08-21,et0,0.002
oxford_land,2012-08-22,et0,0.002
oxford_land,2012-08-23,et0,0.002
oxford_land,2012-08-24,et0,0.002
oxford_land,2012-08-25,et0,0.002
oxford_land,2012-08-26,et0,0.002
oxford_land,2012-08-27,et0,0.002
oxford_land,2012-08-28,et0,0.002
oxford_land,2012-08-29,et0,0.002
oxford_land,2012-08-30,et0,0.002
oxford_land,2012-08-31,et0,0.002
oxford_land,2012-09-01,et0,0.002
oxford_land,2012-09-02,et0,0.002
oxford_land,2012-09-03,et0,0.002
oxford_land,2012-09-04,et0,0.002
oxford_land,2012-09-05,et0,0.002
oxford_land,2012-09-06,et0,0.002
oxford_land,2012-09-07,et0,0.002
oxford_land,2012-09-08,et0,0.002
oxford_land,2012-09-09,et0,0.002
oxford_land,2012-09-10,et0,0.002
oxford_land,2012-09-11,et0,0.002
oxford_land,2012-09-12,et0,0.002
oxford_land,2012-09-13,et0,0.002
oxford_land,2012-09-14,et0,0.002
oxford_land,2012-09-15,et0,0.002
oxford_land,2012-09-16,et0,0.002
oxford_land,2012-09-17,et0,0.002
oxford_land,2012-09-18,et0,0.002
oxford_land,2012-09-19,et0,0.002
oxford_land,2012-09-20,et0,0.002
oxford_land,2012-09-21,et0,0.002
oxford_land,2012-09-22,et0,0.002
oxford_land,2012-09-23,et0,0.002
oxford_land,2012-09-24,et0,0.002
oxford_land,2012-09-25,et0,0.002
oxford_land,2012-09-26,et0,0.002
oxford_land,2012-09-27,et0,0.002
oxford_land,2012-09-28,et0,0.002
oxford_land,2012-09-29,et0,0.002
oxford_land,2012-09-30,et0,0.002
oxford_land,2012-10-01,et0,0.002
oxford_land,2012-10-02,et0,0.002
oxford_land,2012-10-03,et0,0.002
oxford_land,2012-10-04,et0,0.002
oxford_land,2012-10-05,et0,0.002
oxford_land,2012-10-06,et0,0.002
oxford_land,2012-10-07,et0,0.002
oxford_land,2012-10-08,et0,0.002
oxford_land,2012-10-09,et0,0.002
oxford_land,2012-10-10,et0,0.002
oxford_land,2012-10-11,et0,0.002
oxford_land,2012-10-12,et0,0.002
oxford_land,2012-10-13,et0,0.002
oxford_land,2012-10-14,et0,0.002
oxford_land,2012-10-15,et0,0.002
oxford_land,2012-10-16,et0,0.002
oxford_land,2012-10-17,et0,0.002
oxford_land,2012-10-18,et0,0.002
oxford_land,2012-10-19,et0,0.002
oxford_land,2012-10-20,et0,0.002
oxford_land,2012-10-21,et0,0.002
oxford_land,2012-10-22,et0,0.002
oxford_land,2012-10-23,et0,0.002
oxford_land,2012-10-24,et0,0.002
oxford_land,2012-10-25,et0,0.002
oxford_land,2012-10-26,et0,0.002
oxford_land,2012-10-27,et0,0.002
oxford_land,2012-10-28,et0,0.002
oxford_land,2012-10-29,et0,0.002
oxford_land,2012-10-30,et0,0.002
oxford_land,2012-10-31,et0,0.002
oxford_land,2012-11-01,et0,0.002
oxford_land,2012-11-02,et0,0.002
oxford_land,2012-11-03,et0,0.002
oxford_land,2012-11-04,et0,0.002
oxford_land,2012-11-05,et0,0.002
oxford_land,2012-11-06,et0,0.002
oxford_land,2012-11-07,et0,0.002
oxford_land,2012-11-08,et0,0.002
oxford_land,2012-11-09,et0,0.002
oxford_land,2012-11-10,et0,0.002
oxford_land,2012-11-11,et0,0.002
oxford_land,2012-11-12,et0,0.002
oxford_land,2012-11-13,et0,0.002
oxford_land,2012-11-14,et0,0.002
oxford_land,2012-11-15,et0,0.002
oxford_land,2012-11-16,et0,0.002
oxford_land,2012-11-17,et0,0.002
oxford_land,2012-11-18,et0,0.002
oxford_land,2012-11-19,et0,0.002
oxford_land,2012-11-20,et0,0.002
oxford_land,2012-11-21,et0,0.002
oxford_land,2012-11-22,et0,0.002
oxford_land,2012-11-23,et0,0.002
oxford_land,2012-11-24,et0,0.002
oxford_land,2012-11-25,et0,0.002
oxford_land,2012-11-26,et0,0.002
oxford_land,2012-11-27,et0,0.002
oxford_land,2012-11-28,et0,0.002
oxford_land,2012-11-29,et0,0.002
oxford_land,2012-11-30,et0,0.002
oxford_land,2012-12-01,et0,0.002
oxford_land,2012-12-02,et0,0.002
oxford_land,2012-12-03,et0,0.002
oxford_land,2012-12-04,et0,0.002
oxford_land,2012-12-05,et0,0.002
oxford_land,2012-12-06,et0,0.002
oxford_land,2012-12-07,et0,0.002
oxford_land,2012-12-08,et0,0.002
oxford_land,2012-12-09,et0,0.002
oxford_land,2012-12-10,et0,0.002
oxford_land,2012-12-11,et0,0.002
oxford_land,2012-12-12,et0,0.002
oxford_land,2012-12-13,et0,0.002
oxford_land,2012-12-14,et0,0.002
oxford_land,2012-12-15,et0,0.002
oxford_land,2012-12-16,et0,0.002
oxford_land,2012-12-17,et0,0.002
oxford_land,2012-12-18,et0,0.002
oxford_land,2012-12-19,et0,0.002
oxford_land,2012-12-20,et0,0.002
oxford_land,2012-12-21,et0,0.002
oxford_land,2012-12-22,et0,0.002
oxford_land,2012-12-23,et0,0.002
oxford_land,2012-12-24,et0,0.002
oxford_land,2012-12-25,et0,0.002
oxford_land,2012-12-26,et0,0.002
oxford_land,2012-12-27,et0,0.002
oxford_land,2012-12-28,et0,0.002
oxford_land,2012-12-29,et0,0.002
oxford_land,2012-12-30,et0,0.002
oxford_land,2012-12-31,et0,0.002
oxford_land,2013-01-01,et0,0.002
oxford_land,2013-01-02,et0,0.002
oxford_land,2013-01-03,et0,0.002
oxford_land,2013-01-04,et0,0.002
oxford_land,2013-01-05,et0,0.002
oxford_land,2013-01-06,et0,0.002
oxford_land,2013-01-07,et0,0.002
oxford_land,2013-01-08,et0,0.002
oxford_land,2013-01-09,et0,0.002
oxford_land,2013-01-10,et0,0.002
oxford_land,2013-01-11,et0,0.002
oxford_land,2013-01-12,et0,0.002
oxford_land,2013-01-13,et0,0.002
oxford_land,2013-01-14,et0,0.002
oxford_land,2013-01-15,et0,0.002
oxford_land,2013-01-16,et0,0.002
oxford_land,2013-01-17,et0,0.002
oxford_land,2013-01-18,et0,0.002
oxford_land,2013-01-19,et0,0.002
oxford_land,2013-01-20,et0,0.002
oxford_land,2013-01-21,et0,0.002
oxford_land,2013-01-22,et0,0.002
oxford_land,2013-01-23,et0,0.002
oxford_land,2013-01-24,et0,0.002
oxford_land,2013-01-25,et0,0.002
oxford_land,2013-01-26,et0,0.002
oxford_land,2013-01-27,et0,0.002
oxford_land,2013-01-28,et0,0.002
oxford_land,2013-01-29,et0,0.002
oxford_land,2013-01-30,et0,0.002
oxford_land,2013-01-31,et0,0.002
oxford_land,2013-02-01,et0,0.002
oxford_land,2013-02-02,et0,0.002
oxford_land,2013-02-03,et0,0.002
oxford_land,2013-02-04,et0,0.002
oxford_land,2013-02-05,et0,0.002
oxford_land,2013-02-06,et0,0.002
oxford_land,2013-02-07,et0,0.002
oxford_land,2013-02-08,et0,0.002
oxford_land,2013-02-09,et0,0.002
oxford_land,2013-02-10,et0,0.002
oxford_land,2013-02-11,et0,0.002
oxford_land,2013-02-12,et0,0.002
oxford_land,2013-02-13,et0,0.002
oxford_land,2013-02-14,et0,0.002
oxford_land,2013-02-15,et0,0.002
oxford_land,2013-02-16,et0,0.002
oxford_land,2013-02-17,et0,0.002
oxford_land,2013-02-18,et0,0.002
oxford_land,2013-02-19,et0,0.002
oxford_land,2013-02-20,et0,0.002
oxford_land,2013-02-21,et0,0.002
oxford_land,2013-02-22,et0,0.002
oxford_land,2013-02-23,et0,0.002
oxford_land,2013-02-24,et0,0.002
oxford_land,2013-02-25,et0,0.002
oxford_land,2009-03-03,temperature,7.625
oxford_land,2009-03-04,temperature,7.495833333
oxford_land,2009-03-05,temperature,7.366666667
oxford_land,2009-03-06,temperature,7.2375
oxford_land,2009-03-07,temperature,7.108333333
oxford_land,2009-03-08,temperature,6.979166667
oxford_land,2009-03-09,temperature,6.85
oxford_land,2009-03-10,temperature,7.289285714
oxford_land,2009-03-11,temperature,7.728571429
oxford_land,2009-03-12,temperature,8.167857143
oxford_land,2009-03-13,temperature,8.607142857
oxford_land,2009-03-14,temperature,9.046428571
oxford_land,2009-03-15,temperature,9.485714286
oxford_land,2009-03-16,temperature,9.925
oxford_land,2009-03-17,temperature,9.70625
oxford_land,2009-03-18,temperature,9.4875
oxford_land,2009-03-19,temperature,9.26875
oxford_land,2009-03-20,temperature,9.05
oxford_land,2009-03-21,temperature,8.83125
oxford_land,2009-03-22,temperature,8.6125
oxford_land,2009-03-23,temperature,8.39375
oxford_land,2009-03-24,temperature,8.175
oxford_land,2009-03-25,temperature,8.296875
oxford_land,2009-03-26,temperature,8.41875
oxford_land,2009-03-27,temperature,8.540625
oxford_land,2009-03-28,temperature,8.6625
oxford_land,2009-03-29,temperature,8.784375
oxford_land,2009-03-30,temperature,8.90625
oxford_land,2009-03-31,temperature,9.028125
oxford_land,2009-04-01,temperature,9.15
oxford_land,2009-04-02,temperature,9.55
oxford_land,2009-04-03,temperature,9.95
oxford_land,2009-04-04,temperature,10.35
oxford_land,2009-04-05,temperature,10.75
oxford_land,2009-04-06,temperature,11.15
oxford_land,2009-04-07,temperature,11.23125
oxford_land,2009-04-08,temperature,11.3125
oxford_land,2009-04-09,temperature,11.39375
oxford_land,2009-04-10,temperature,11.475
oxford_land,2009-04-11,temperature,11.55625
oxford_land,2009-04-12,temperature,11.6375
oxford_land,2009-04-13,temperature,11.71875
oxford_land,2009-04-14,temperature,11.8
oxford_land,2009-04-15,temperature,11.85416667
oxford_land,2009-04-16,temperature,11.90833333
oxford_land,2009-04-17,temperature,11.9625
oxford_land,2009-04-18,temperature,12.01666667
oxford_land,2009-04-19,temperature,12.07083333
oxford_land,2009-04-20,temperature,12.125
oxford_land,2009-04-21,temperature,12.1
oxford_land,2009-04-22,temperature,12.075
oxford_land,2009-04-23,temperature,12.05
oxford_land,2009-04-24,temperature,12.025
oxford_land,2009-04-25,temperature,12
oxford_land,2009-04-26,temperature,11.975
oxford_land,2009-04-27,temperature,11.95
oxford_land,2009-04-28,temperature,12.075
oxford_land,2009-04-29,temperature,12.2
oxford_land,2009-04-30,temperature,12.325
oxford_land,2009-05-01,temperature,12.45
oxford_land,2009-05-02,temperature,12.575
oxford_land,2009-05-03,temperature,12.7
oxford_land,2009-05-04,temperature,12.825
oxford_land,2009-05-05,temperature,12.95
oxford_land,2009-05-06,temperature,13.15
oxford_land,2009-05-07,temperature,13.35
oxford_land,2009-05-08,temperature,13.55
oxford_land,2009-05-09,temperature,13.75
oxford_land,2009-05-10,temperature,13.95
oxford_land,2009-05-11,temperature,14.15
oxford_land,2009-05-12,temperature,14
oxford_land,2009-05-13,temperature,13.85
oxford_land,2009-05-14,temperature,13.7
oxford_land,2009-05-15,temperature,13.55
oxford_land,2009-05-16,temperature,13.4
oxford_land,2009-05-17,temperature,13.25
oxford_land,2009-05-18,temperature,13.1
oxford_land,2009-05-19,temperature,13.64375
oxford_land,2009-05-20,temperature,14.1875
oxford_land,2009-05-21,temperature,14.73125
oxford_land,2009-05-22,temperature,15.275
oxford_land,2009-05-23,temperature,15.81875
oxford_land,2009-05-24,temperature,16.3625
oxford_land,2009-05-25,temperature,16.90625
oxford_land,2009-05-26,temperature,17.45
oxford_land,2009-05-27,temperature,17.81666667
oxford_land,2009-05-28,temperature,18.18333333
oxford_land,2009-05-29,temperature,18.55
oxford_land,2009-05-30,temperature,18.91666667
oxford_land,2009-05-31,temperature,19.28333333
oxford_land,2009-06-01,temperature,19.65
oxford_land,2009-06-02,temperature,18.99285714
oxford_land,2009-06-03,temperature,18.33571429
oxford_land,2009-06-04,temperature,17.67857143
oxford_land,2009-06-05,temperature,17.02142857
oxford_land,2009-06-06,temperature,16.36428571
oxford_land,2009-06-07,temperature,15.70714286
oxford_land,2009-06-08,temperature,15.05
oxford_land,2009-06-09,temperature,15.60357143
oxford_land,2009-06-10,temperature,16.15714286
oxford_land,2009-06-11,temperature,16.71071429
oxford_land,2009-06-12,temperature,17.26428571
oxford_land,2009-06-13,temperature,17.81785714
oxford_land,2009-06-14,temperature,18.37142857
oxford_land,2009-06-15,temperature,18.925
oxford_land,2009-06-16,temperature,18.69285714
oxford_land,2009-06-17,temperature,18.46071429
oxford_land,2009-06-18,temperature,18.22857143
oxford_land,2009-06-19,temperature,17.99642857
oxford_land,2009-06-20,temperature,17.76428571
oxford_land,2009-06-21,temperature,17.53214286
oxford_land,2009-06-22,temperature,17.3
oxford_land,2009-06-23,temperature,17.95357143
oxford_land,2009-06-24,temperature,18.60714286
oxford_land,2009-06-25,temperature,19.26071429
oxford_land,2009-06-26,temperature,19.91428571
oxford_land,2009-06-27,temperature,20.56785714
oxford_land,2009-06-28,temperature,21.22142857
oxford_land,2009-06-29,temperature,21.875
oxford_land,2009-06-30,temperature,21.62857143
oxford_land,2009-07-01,temperature,21.38214286
oxford_land,2009-07-02,temperature,21.13571429
oxford_land,2009-07-03,temperature,20.88928571
oxford_land,2009-07-04,temperature,20.64285714
oxford_land,2009-07-05,temperature,20.39642857
oxford_land,2009-07-06,temperature,20.15
oxford_land,2009-07-07,temperature,19.97857143
oxford_land,2009-07-08,temperature,19.80714286
oxford_land,2009-07-09,temperature,19.63571429
oxford_land,2009-07-10,temperature,19.46428571
oxford_land,2009-07-11,temperature,19.29285714
oxford_land,2009-07-12,temperature,19.12142857
oxford_land,2009-07-13,temperature,18.95
oxford_land,2009-07-14,temperature,18.82142857
oxford_land,2009-07-15,temperature,18.69285714
oxford_land,2009-07-16,temperature,18.56428571
oxford_land,2009-07-17,temperature,18.43571429
oxford_land,2009-07-18,temperature,18.30714286
oxford_land,2009-07-19,temperature,18.17857143
oxford_land,2009-07-20,temperature,18.05
oxford_land,2009-07-21,temperature,18.01428571
oxford_land,2009-07-22,temperature,17.97857143
oxford_land,2009-07-23,temperature,17.94285714
oxford_land,2009-07-24,temperature,17.90714286
oxford_land,2009-07-25,temperature,17.87142857
oxford_land,2009-07-26,temperature,17.83571429
oxford_land,2009-07-27,temperature,17.8
oxford_land,2009-07-28,temperature,17.809375
oxford_land,2009-07-29,temperature,17.81875
oxford_land,2009-07-30,temperature,17.828125
oxford_land,2009-07-31,temperature,17.8375
oxford_land,2009-08-01,temperature,17.846875
oxford_land,2009-08-02,temperature,17.85625
oxford_land,2009-08-03,temperature,17.865625
oxford_land,2009-08-04,temperature,17.875
oxford_land,2009-08-05,temperature,17.95416667
oxford_land,2009-08-06,temperature,18.03333333
oxford_land,2009-08-07,temperature,18.1125
oxford_land,2009-08-08,temperature,18.19166667
oxford_land,2009-08-09,temperature,18.27083333
oxford_land,2009-08-10,temperature,18.35
oxford_land,2009-08-11,temperature,18.475
oxford_land,2009-08-12,temperature,18.6
oxford_land,2009-08-13,temperature,18.725
oxford_land,2009-08-14,temperature,18.85
oxford_land,2009-08-15,temperature,18.975
oxford_land,2009-08-16,temperature,19.1
oxford_land,2009-08-17,temperature,19.225
oxford_land,2009-08-18,temperature,19.14642857
oxford_land,2009-08-19,temperature,19.06785714
oxford_land,2009-08-20,temperature,18.98928571
oxford_land,2009-08-21,temperature,18.91071429
oxford_land,2009-08-22,temperature,18.83214286
oxford_land,2009-08-23,temperature,18.75357143
oxford_land,2009-08-24,temperature,18.675
oxford_land,2009-08-25,temperature,18.43611111
oxford_land,2009-08-26,temperature,18.19722222
oxford_land,2009-08-27,temperature,17.95833333
oxford_land,2009-08-28,temperature,17.71944444
oxford_land,2009-08-29,temperature,17.48055556
oxford_land,2009-08-30,temperature,17.24166667
oxford_land,2009-08-31,temperature,17.00277778
oxford_land,2009-09-01,temperature,16.76388889
oxford_land,2009-09-02,temperature,16.525
oxford_land,2009-09-03,temperature,16.425
oxford_land,2009-09-04,temperature,16.325
oxford_land,2009-09-05,temperature,16.225
oxford_land,2009-09-06,temperature,16.125
oxford_land,2009-09-07,temperature,16.025
oxford_land,2009-09-08,temperature,16.1
oxford_land,2009-09-09,temperature,16.175
oxford_land,2009-09-10,temperature,16.25
oxford_land,2009-09-11,temperature,16.325
oxford_land,2009-09-12,temperature,16.4
oxford_land,2009-09-13,temperature,16.475
oxford_land,2009-09-14,temperature,16.55
oxford_land,2009-09-15,temperature,16.625
oxford_land,2009-09-16,temperature,16.675
oxford_land,2009-09-17,temperature,16.725
oxford_land,2009-09-18,temperature,16.775
oxford_land,2009-09-19,temperature,16.825
oxford_land,2009-09-20,temperature,16.875
oxford_land,2009-09-21,temperature,16.925
oxford_land,2009-09-22,temperature,16.975
oxford_land,2009-09-23,temperature,17.03571429
oxford_land,2009-09-24,temperature,17.09642857
oxford_land,2009-09-25,temperature,17.15714286
oxford_land,2009-09-26,temperature,17.21785714
oxford_land,2009-09-27,temperature,17.27857143
oxford_land,2009-09-28,temperature,17.33928571
oxford_land,2009-09-29,temperature,17.4
oxford_land,2009-09-30,temperature,16.92916667
oxford_land,2009-10-01,temperature,16.45833333
oxford_land,2009-10-02,temperature,15.9875
oxford_land,2009-10-03,temperature,15.51666667
oxford_land,2009-10-04,temperature,15.04583333
oxford_land,2009-10-05,temperature,14.575
oxford_land,2009-10-06,temperature,14.478125
oxford_land,2009-10-07,temperature,14.38125
oxford_land,2009-10-08,temperature,14.284375
oxford_land,2009-10-09,temperature,14.1875
oxford_land,2009-10-10,temperature,14.090625
oxford_land,2009-10-11,temperature,13.99375
oxford_land,2009-10-12,temperature,13.896875
oxford_land,2009-10-13,temperature,13.8
oxford_land,2009-10-14,temperature,13.45357143
oxford_land,2009-10-15,temperature,13.10714286
oxford_land,2009-10-16,temperature,12.76071429
oxford_land,2009-10-17,temperature,12.41428571
oxford_land,2009-10-18,temperature,12.06785714
oxford_land,2009-10-19,temperature,11.72142857
oxford_land,2009-10-20,temperature,11.375
oxford_land,2009-10-21,temperature,11.83928571
oxford_land,2009-10-22,temperature,12.30357143
oxford_land,2009-10-23,temperature,12.76785714
oxford_land,2009-10-24,temperature,13.23214286
oxford_land,2009-10-25,temperature,13.69642857
oxford_land,2009-10-26,temperature,14.16071429
oxford_land,2009-10-27,temperature,14.625
oxford_land,2009-10-28,temperature,14.45714286
oxford_land,2009-10-29,temperature,14.28928571
oxford_land,2009-10-30,temperature,14.12142857
oxford_land,2009-10-31,temperature,13.95357143
oxford_land,2009-11-01,temperature,13.78571429
oxford_land,2009-11-02,temperature,13.61785714
oxford_land,2009-11-03,temperature,13.45
oxford_land,2009-11-04,temperature,12.99642857
oxford_land,2009-11-05,temperature,12.54285714
oxford_land,2009-11-06,temperature,12.08928571
oxford_land,2009-11-07,temperature,11.63571429
oxford_land,2009-11-08,temperature,11.18214286
oxford_land,2009-11-09,temperature,10.72857143
oxford_land,2009-11-10,temperature,10.275
oxford_land,2009-11-11,temperature,10.175
oxford_land,2009-11-12,temperature,10.075
oxford_land,2009-11-13,temperature,9.975
oxford_land,2009-11-14,temperature,9.875
oxford_land,2009-11-15,temperature,9.775
oxford_land,2009-11-16,temperature,9.675
oxford_land,2009-11-17,temperature,9.575
oxford_land,2009-11-18,temperature,9.610714286
oxford_land,2009-11-19,temperature,9.646428571
oxford_land,2009-11-20,temperature,9.682142857
oxford_land,2009-11-21,temperature,9.717857143
oxford_land,2009-11-22,temperature,9.753571429
oxford_land,2009-11-23,temperature,9.789285714
oxford_land,2009-11-24,temperature,9.825
oxford_land,2009-11-25,temperature,9.335714286
oxford_land,2009-11-26,temperature,8.846428571
oxford_land,2009-11-27,temperature,8.357142857
oxford_land,2009-11-28,temperature,7.867857143
oxford_land,2009-11-29,temperature,7.378571429
oxford_land,2009-11-30,temperature,6.889285714
oxford_land,2009-12-01,temperature,6.4
oxford_land,2009-12-02,temperature,6.692857143
oxford_land,2009-12-03,temperature,6.985714286
oxford_land,2009-12-04,temperature,7.278571429
oxford_land,2009-12-05,temperature,7.571428571
oxford_land,2009-12-06,temperature,7.864285714
oxford_land,2009-12-07,temperature,8.157142857
oxford_land,2009-12-08,temperature,8.45
oxford_land,2009-12-09,temperature,8.19375
oxford_land,2009-12-10,temperature,7.9375
oxford_land,2009-12-11,temperature,7.68125
oxford_land,2009-12-12,temperature,7.425
oxford_land,2009-12-13,temperature,7.16875
oxford_land,2009-12-14,temperature,6.9125
oxford_land,2009-12-15,temperature,6.65625
oxford_land,2009-12-16,temperature,6.4
oxford_land,2009-12-17,temperature,6.21
oxford_land,2009-12-18,temperature,6.02
oxford_land,2009-12-19,temperature,5.83
oxford_land,2009-12-20,temperature,5.64
oxford_land,2009-12-21,temperature,5.45
oxford_land,2009-12-22,temperature,5.26
oxford_land,2009-12-23,temperature,5.07
oxford_land,2009-12-24,temperature,4.88
oxford_land,2009-12-25,temperature,4.69
oxford_land,2009-12-26,temperature,4.5
oxford_land,2009-12-27,temperature,4.31
oxford_land,2009-12-28,temperature,4.12
oxford_land,2009-12-29,temperature,3.93
oxford_land,2009-12-30,temperature,3.74
oxford_land,2009-12-31,temperature,3.55
oxford_land,2010-01-01,temperature,3.36
oxford_land,2010-01-02,temperature,3.17
oxford_land,2010-01-03,temperature,2.98
oxford_land,2010-01-04,temperature,2.79
oxford_land,2010-01-05,temperature,2.6
oxford_land,2010-01-06,temperature,2.646428571
oxford_land,2010-01-07,temperature,2.692857143
oxford_land,2010-01-08,temperature,2.739285714
oxford_land,2010-01-09,temperature,2.785714286
oxford_land,2010-01-10,temperature,2.832142857
oxford_land,2010-01-11,temperature,2.878571429
oxford_land,2010-01-12,temperature,2.925
oxford_land,2010-01-13,temperature,3.328571429
oxford_land,2010-01-14,temperature,3.732142857
oxford_land,2010-01-15,temperature,4.135714286
oxford_land,2010-01-16,temperature,4.539285714
oxford_land,2010-01-17,temperature,4.942857143
oxford_land,2010-01-18,temperature,5.346428571
oxford_land,2010-01-19,temperature,5.75
oxford_land,2010-01-20,temperature,5.628571429
oxford_land,2010-01-21,temperature,5.507142857
oxford_land,2010-01-22,temperature,5.385714286
oxford_land,2010-01-23,temperature,5.264285714
oxford_land,2010-01-24,temperature,5.142857143
oxford_land,2010-01-25,temperature,5.021428571
oxford_land,2010-01-26,temperature,4.9
oxford_land,2010-01-27,temperature,4.910714286
oxford_land,2010-01-28,temperature,4.921428571
oxford_land,2010-01-29,temperature,4.932142857
oxford_land,2010-01-30,temperature,4.942857143
oxford_land,2010-01-31,temperature,4.953571429
oxford_land,2010-02-01,temperature,4.964285714
oxford_land,2010-02-02,temperature,4.975
oxford_land,2010-02-03,temperature,5.021428571
oxford_land,2010-02-04,temperature,5.067857143
oxford_land,2010-02-05,temperature,5.114285714
oxford_land,2010-02-06,temperature,5.160714286
oxford_land,2010-02-07,temperature,5.207142857
oxford_land,2010-02-08,temperature,5.253571429
oxford_land,2010-02-09,temperature,5.3
oxford_land,2010-02-10,temperature,5.325
oxford_land,2010-02-11,temperature,5.35
oxford_land,2010-02-12,temperature,5.375
oxford_land,2010-02-13,temperature,5.4
oxford_land,2010-02-14,temperature,5.425
oxford_land,2010-02-15,temperature,5.45
oxford_land,2010-02-16,temperature,5.475
oxford_land,2010-02-17,temperature,5.35
oxford_land,2010-02-18,temperature,5.225
oxford_land,2010-02-19,temperature,5.1
oxford_land,2010-02-20,temperature,4.975
oxford_land,2010-02-21,temperature,4.85
oxford_land,2010-02-22,temperature,4.725
oxford_land,2010-02-23,temperature,4.6
oxford_land,2010-02-24,temperature,4.935714286
oxford_land,2010-02-25,temperature,5.271428571
oxford_land,2010-02-26,temperature,5.607142857
oxford_land,2010-02-27,temperature,5.942857143
oxford_land,2010-02-28,temperature,6.278571429
oxford_land,2010-03-01,temperature,6.614285714
oxford_land,2010-03-02,temperature,6.95
oxford_land,2010-03-03,temperature,6.828571429
oxford_land,2010-03-04,temperature,6.707142857
oxford_land,2010-03-05,temperature,6.585714286
oxford_land,2010-03-06,temperature,6.464285714
oxford_land,2010-03-07,temperature,6.342857143
oxford_land,2010-03-08,temperature,6.221428571
oxford_land,2010-03-09,temperature,6.1
oxford_land,2010-03-10,temperature,6.335714286
oxford_land,2010-03-11,temperature,6.571428571
oxford_land,2010-03-12,temperature,6.807142857
oxford_land,2010-03-13,temperature,7.042857143
oxford_land,2010-03-14,temperature,7.278571429
oxford_land,2010-03-15,temperature,7.514285714
oxford_land,2010-03-16,temperature,7.75
oxford_land,2010-03-17,temperature,7.992857143
oxford_land,2010-03-18,temperature,8.235714286
oxford_land,2010-03-19,temperature,8.478571429
oxford_land,2010-03-20,temperature,8.721428571
oxford_land,2010-03-21,temperature,8.964285714
oxford_land,2010-03-22,temperature,9.207142857
oxford_land,2010-03-23,temperature,9.45
oxford_land,2010-03-24,temperature,9.446428571
oxford_land,2010-03-25,temperature,9.442857143
oxford_land,2010-03-26,temperature,9.439285714
oxford_land,2010-03-27,temperature,9.435714286
oxford_land,2010-03-28,temperature,9.432142857
oxford_land,2010-03-29,temperature,9.428571429
oxford_land,2010-03-30,temperature,9.425
oxford_land,2010-03-31,temperature,9.421428571
oxford_land,2010-04-01,temperature,9.417857143
oxford_land,2010-04-02,temperature,9.414285714
oxford_land,2010-04-03,temperature,9.410714286
oxford_land,2010-04-04,temperature,9.407142857
oxford_land,2010-04-05,temperature,9.403571429
oxford_land,2010-04-06,temperature,9.4
oxford_land,2010-04-07,temperature,9.246428571
oxford_land,2010-04-08,temperature,9.092857143
oxford_land,2010-04-09,temperature,8.939285714
oxford_land,2010-04-10,temperature,8.785714286
oxford_land,2010-04-11,temperature,8.632142857
oxford_land,2010-04-12,temperature,8.478571429
